PROCEDURE CHARGES  SPECIALITY WISE,,,,,,
Item ID,Item Name : ADMISISTRATION PROCEDURE CHARGES,Economy,Double,"Single/
ICU","Classic 
Deluxe",Suite
DRM026,Chemical Peel-Face (Black Peel),1500,1500,1500,1500,1500
DRM027,Chemical Peel-Face (Lactic),1142,1142,1142,1142,1142
DRM028,Chemical Peel-Face (s+m Peel),1142,1142,1142,1142,1142
DRM029,Chemical Peel-Face (Yellow Peel),1500,1500,1500,1500,1500
DRM030,Cryo Cauterization (Large&Few),1750,1750,1750,1750,1750
DRM031,Cryo Cauterization (Large&Many),1900,1900,1900,1900,1900
DRM032,Cryo Cauterization (Small&Few),1250,1250,1250,1250,1250
DRM033,Cryo Cauterization (Small&Many/Large&Single),1500,1500,1500,1500,1500
DRM034,Cryo Cauterization (Small&Single),950,950,950,950,950
DRM035,Cryo Cauterization Large & Multiple  Lesions,1900,1900,1900,1900,1900
DRM036,Cryosurgery Per Session Large,5000,5000,5000,5000,5000
DRM037,Cryosurgery Per Session Medium,4000,4000,4000,4000,4000
DRM038,Cryosurgery Per Session Small,2000,2000,2000,2000,2000
DRM039,Cryotherapy - > 20 lesums,1900,1900,1900,1900,1900
DRM040,Cryotherapy - Medium grade area 5-10,1500,1500,1500,1500,1500
DRM041,Cryotherapy - small area < 5,1250,1250,1250,1250,1250
DRM042,Curettage - < 5 lesions,1500,1500,1500,1500,1500
DRM043,Curettage - >10 lesions,2500,2500,2500,2500,2500
DRM044,Cyst Excision - Large,7500,7500,7500,7500,7500
DRM045,Cyst Excision (Large & Many),11500,11500,11500,11500,11500
DRM046,Cyst Excision (Small & Few),3200,3200,3200,3200,3200
DRM047,Cyst Excision (Small & Many/Large & Single),5200,5200,5200,5200,5200
DRM048,Cyst Excision (Small),2100,2100,2100,2100,2100
DRM049,Dermaroller-FACE- procedure charges- PER SESSION,2100,2100,2100,2100,2100
DRM050,Dressing(Major),800,800,800,800,800
DRM051,Dressing(minor),250,250,250,250,250
DRM052,Dressing(Medium),400,400,400,400,400
DRM053,Ear Lobe Repair (Single),2500,2500,2500,2500,2500
DRM054,Ear Lobe Repair( Both),5000,5000,5000,5000,5000
DRM055,EC (>15),1800,1800,1800,1800,1800
DRM056,EC (1),1200,1200,1200,1200,1200
DRM057,EC (2-6),1400,1400,1400,1400,1400
DRM058,EC (7-15),1600,1600,1600,1600,1600
DRM059,EC Ablation 15 to > Lesion,1800,1800,1800,1800,1800
DRM060,EC Ablation 2 to 06 Lesion,1400,1400,1400,1400,1400
DRM061,EC Ablation 7 to 15 Lesion,1600,1600,1600,1600,1600
DRM062,EC Ablation Signal Lesion,1200,1200,1200,1200,1200
DRM063,Electro/Rf Cauterization (Large&Few),3454,3454,3454,3454,3454
DRM064,Electro/Rf Cauterization (Large&Many),5900,5900,5900,5900,5900
DRM065,Electro/Rf Cauterization (Small&Few),2300,2300,2300,2300,2300
DRM066,Electro/Rf Cauterization (Small&Many/Large&Single),2950,2950,2950,2950,2950
DRM067,Electro/Rf Cauterization-(Small&Single),1342,1342,1342,1342,1342
DRM068,Extipation (1-5),800,800,800,800,800
DRM069,Extipation (16-30),3000,3000,3000,3000,3000
DRM070,Extipation (6-15),1500,1500,1500,1500,1500
DRM071,Fractional - Scar - Small,4450,4450,4450,4450,4450
DRM072,Fractional - Stretch Marks - Large,16550,16550,16550,16550,16550
DRM073,Fractional - Stretch Marks - Medium,10000,10000,10000,10000,10000
DRM074,Fractional - Stretch Marks - Small,4450,4450,4450,4450,4450
DRM075,FRACTIONAL-Chicken Pox Scars,6650,6650,6650,6650,6650
DRM076,FRACTIONAL-Deep Wrinkles (Face),13350,13350,13350,13350,13350
DRM077,FRACTIONAL-Fine Wrinkles,8900,8900,8900,8900,8900
DRM078,FRACTIONAL-Full face resufacing,13350,13350,13350,13350,13350
DRM079,FRACTIONAL-Scar -Big,8900,8900,8900,8900,8900
DRM080,FRACTIONAL-Scar -Medium,6650,6650,6650,6650,6650
DRM081,Glutathione drip(Per Session),5000,5000,5000,5000,5000
DRM082,Glycolic acid peel (full face),2000,2000,2000,2000,2000
DRM083,Growth Factor Hair Therapy,5000,5000,5000,5000,5000
DRM084,Growth Factor Skin Therapy,6000,6000,6000,6000,6000
DRM085,Hair Removal -  Abdomen Line ( 6 visit package),15500,15500,15500,15500,15500
DRM086,Hair Removal - Abdomen ( Per Sitting ),8900,8900,8900,8900,8900
DRM087,Hair Removal - Abdomen Line ( Per Sitting ),3050,3050,3050,3050,3050
DRM088,Hair Removal - Beaker Nevus  Maintainance Session,3150,3150,3150,3150,3150
DRM089,Hair Removal - Bikini ( Per Sitting ),4450,4450,4450,4450,4450
DRM090,Hair Removal - Bikini Maintainance Session,4350,4350,4350,4350,4350
DRM091,Hair Removal - Cheeks Men ( Per Sitting ),3050,3050,3050,3050,3050
DRM092,Hair Removal - Cheeks Men Maintainance Session,2850,2850,2850,2850,2850
DRM093,Hair Removal -Chest ( Per Sitting ),8900,8900,8900,8900,8900
DRM094,Hair Removall - Buttocks ( Per Sitting ),5550,5550,5550,5550,5550
DRM095,Hydrafacial,8500,8500,8500,8500,8500
DRM096,Hydrafacial ( Acne ),7000,7000,7000,7000,7000
DRM097,Hydrafacial ( Clean-up ),2500,2500,2500,2500,2500
DRM098,Hydrafacial ( Hydration ),4500,4500,4500,4500,4500
DRM099,Intralesional Inj (Few&Large),1550,1550,1550,1550,1550
DRM100,Intralesional Inj (Many&Small),1290,1290,1290,1290,1290
DRM101,Intralesional Inj (Many Large),2500,2500,2500,2500,2500
DRM102,Intralesional Inj (Single),950,950,950,950,950
DRM103,Lactic acid peel ( full face ),2000,2000,2000,2000,2000
DRM104,Lactic acid peel (part),1500,1500,1500,1500,1500
DRM105,Lateral nail avulsion,10000,10000,10000,10000,10000
DRM106,Lower blepharoplasty (per),15000,15000,15000,15000,15000
DRM107,Mole Excision (10-15),10000,10000,10000,10000,10000
DRM108,Mole Excision (1-5),5000,5000,5000,5000,5000
DRM109,Mole Excision (6-10),8000,8000,8000,8000,8000
DRM110,Mole Excision Large,6200,6200,6200,6200,6200
DRM111,Mole Excision Medium,4500,4500,4500,4500,4500
DRM112,Mole Excision Small,3200,3200,3200,3200,3200
DRM113,Nail Biopsy (Punch) PROCEDURE CHARGES,1500,1500,1500,1500,1500
DRM114,Nail Excision - Single Nail(TNA),4500,4500,4500,4500,4500
DRM115,Nail Excision - Single Nail(PNA),4500,4500,4500,4500,4500
DRM116,Nail Excision - Single Nail(Wedge Resection),7500,7500,7500,7500,7500
DRM117,Pairing with TCA application,800,800,800,800,800
DRM118,Pairing with TCA Cautery,800,800,800,800,800
DRM119,Paring For Corn-Small&Few/Single Large,1230,1230,1230,1230,1230
DRM120,Paring For Corn-Small&Single,800,800,800,800,800
DRM121,Podowart Application - Per Sessions,900,900,900,900,900
DRM122,RF Ablation 15 to > Lesion,2000,2000,2000,2000,2000
DRM123,RF Ablation 2 to 6 Lesion,1600,1600,1600,1600,1600
DRM124,RF Ablation 7 to 15 Lesion,1800,1800,1800,1800,1800
DRM125,RFA (>15),2000,2000,2000,2000,2000
DRM126,RFA (1),1400,1400,1400,1400,1400
DRM127,RFA (2-6),1600,1600,1600,1600,1600
DRM128,RFA (7-15),1800,1800,1800,1800,1800
DRM129,Salicylic acid peel (full face),2000,2000,2000,2000,2000
DRM130,Sample Collection for bacterial  PROCEDURE CHARGES,200,200,200,200,200
DRM131,Sample For Fungus Collection  PROCEDURE CHARGES,200,200,200,200,200
DRM132,Scalp Biopsy(Excision)  PROCEDURE CHARGES,1900,1900,1900,1900,1900
DRM133,Scalp Biopsy(Punch)  PROCEDURE CHARGES,1500,1500,1500,1500,1500
DRM134,Scar Revision Surgery - Large,5800,5800,5800,5800,5800
DRM135,Scar Revision Surgery - Medium,4500,4500,4500,4500,4500
DRM136,Scar Revision Surgery - Small,2600,2600,2600,2600,2600
DRM137,Sebaceous Cyst  Excision small,2000,2000,2000,2000,2000
DRM138,Skin Biopsy - Excisional Biopsy PROCEDURE CHARGES,1700,1700,1700,1700,1700
DRM139,Skin Biopsy - Punch Biopsy  PROCEDURE CHARGES,1200,1200,1200,1200,1200
DRM140,Skin Tumor Excision and Grafting Large,12000,12000,12000,12000,12000
DRM141,Skin Tumor Excision and Grafting Medium,6200,6200,6200,6200,6200
DRM142,Skin Tumor Excision and Grafting Small,4500,4500,4500,4500,4500
DRM143,Slit Smear for AFB (Derm)  PROCEDURE CHARGES,300,300,300,300,300
DRM144,Subcision (Large),2300,2300,2300,2300,2300
DRM145,Subcision (Medium),1890,1890,1890,1890,1890
DRM146,Subcision (Small),1266,1266,1266,1266,1266
DRM147,Toe nail removal,7500,7500,7500,7500,7500
DRM148,Upper blepharoplasty (per),10000,10000,10000,10000,10000
DRM149,Vitiligo Punch Grafting surgery Large,11600,11600,11600,11600,11600
DRM150,Vitiligo Punch Grafting surgery Medium,7200,7200,7200,7200,7200
DRM151,Vitiligo Punch Grafting surgery Small,5000,5000,5000,5000,5000
DRM152,Vitiligo surgery (MCS)Large,15800,15800,15800,15800,15800
DRM153,Vitiligo surgery (MCS)Medium,"10, 500","10, 500","10, 500","10, 500","10, 500"
DRM154,Vitiligo surgery (MCS)Small,6200,6200,6200,6200,6200
DRM155,xanthelasma Removal- excision (Per Site)Large,4200,4200,4200,4200,4200
DRM156,xanthelasma Removal- excision (Per Site)Medium,3500,3500,3500,3500,3500
DRM157,xanthelasma Removal- excision (Per Site)Small,2800,2800,2800,2800,2800
DRM158,Yellow Peel ( full face),2600,2600,2600,2600,2600
DRM159,Blepharoplasty (per eyelid),4500,4500,4500,4500,4500
DRM160,CALLUS clean up - large,1800,1800,1800,1800,1800
DRM161,CALLUS clean up - medium,1200,1200,1200,1200,1200
DRM162,CALLUS clean up - small,800,800,800,800,800
DRM163,Chemical Peel-Face (Glycolic),1142,1142,1142,1142,1142
DRM164,Comedone extipation,900,900,900,900,900
DRM165,Dermaroller-FACE- procedure charges- 4 SESSIONs,7560,7560,7560,7560,7560
DRM166,Dermaroller-SCALP- procedure charges- 4 SESSIONs,8640,8640,8640,8640,8640
DRM167,Dermaroller-SCALP- procedure charges- PER SESSION,2400,2400,2400,2400,2400
DRM168,DERMOSCOPY,450,450,450,450,450
DRM169,Growth Factor Hair Therapy - PKG- 4 SESSIONS,18000,18000,18000,18000,18000
DRM170,Growth Factor Skin Therapy - PKG- 4 SESSIONS,"21, 600","21, 600","21, 600","21, 600","21, 600"
DRM171,incision and drainage Medium,2850,2850,2850,2850,2850
DRM172,incision and drainage Small,1200,1200,1200,1200,1200
DRM173,MELASPEEL ,1550,1550,1550,1550,1550
DRM174,MICRONEEDLING- FACE-  PROCEDURE CHARGE,2100,2100,2100,2100,2100
DRM175,MICRONEEDLING- FACE- PKG- 4 SESSIONS,7560,7560,7560,7560,7560
DRM176,MICRONEEDLING SCALP - 4 session- procedure charge9000,9000,9000,9000,9000,9000
DRM177,MICRONEEDLING SCALP - per session- procedure charge,2500,2500,2500,2500,2500
DRM178,MICRONEEDLING SCAR/striae-LARGE-  PKG- 4 SESSIONS,11520,11520,11520,11520,11520
DRM179,MICRONEEDLING SCAR/striae - LARGE-  PROCEDURE CHARGE,3200,3200,3200,3200,3200
DRM180,MICRONEEDLING SCAR/striae-MEDIUM-  PKG- 4 SESSIONS,9360,9360,9360,9360,9360
DRM181,MICRONEEDLING SCAR/striae- MEDIUM-  PROCEDURE CHARGE,2600,2600,2600,2600,2600
DRM182,MICRONEEDLING SCAR/striae  - SMALL-  PKG- 4 SESSIONS,7560,7560,7560,7560,7560
DRM183,MICRONEEDLING SCAR/striae - SMALL-  PROCEDURE CHARGE,2100,2100,2100,2100,2100
DRM184,Milia extipation - large,1670,1670,1670,1670,1670
DRM185,Milia extipation - medium,1260,1260,1260,1260,1260
DRM186,Milia extipation - small,900,900,900,900,900
DRM187,MOLE RF - 10-25,8700,8700,8700,8700,8700
DRM188,MOLE RF - 2 - 5,3500,3500,3500,3500,3500
DRM189,MOLE RF - 5- 10,5200,5200,5200,5200,5200
DRM190,MOLE RF 1 - single,1400,1400,1400,1400,1400
DRM191,ONYCHOSCOPY,450,450,450,450,450
DRM192,Paring For Corn-Large and many,1560,1560,1560,1560,1560
DRM193,Phototherapy - per session ,150,150,150,150,150
DRM194,Phototherapy - PKG - 12 sessions,1700,1700,1700,1700,1700
DRM195,Phototherapy - PKG - 3 sessions,450,450,450,450,450
DRM196,Phototherapy - PKG - 6 sessions,850,850,850,850,850
DRM197,Phototherapy - PKG - 9 sessions,1200,1200,1200,1200,1200
DRM198,PRP FACE (per session),3500,3500,3500,3500,3500
DRM199,PRP SCALP - PKG - 4 SESSIONS,12600,12600,12600,12600,12600
DRM200,PRP SCALP(per session),3500,3500,3500,3500,3500
DRM201,SCAR REVISION Large,7558,7558,7558,7558,7558
DRM202,SCAR REVISION Medium,5209,5209,5209,5209,5209
DRM203,SCAR REVISION Small,2500,2500,2500,2500,2500
DRM204,TRICHOSCOPY,550,550,550,550,550
DRM205,VITILIGO DERMABRASION Large,3788,3788,3788,3788,3788
DRM206,VITILIGO DERMABRASION Medium,2890,2890,2890,2890,2890
DRM207,VITILIGO DERMABRASION Small,900,900,900,900,900
DRM208,VITILIGO PUNCH GRAFTING SURGERY - TEST PATCH,3200,3200,3200,3200,3200
DRM209,VITILIGO PUNCH GRAFTING SURGERY - VERY SMALL PTCH,3900,3900,3900,3900,3900
DRM210,Vitiligo surgery (MCS) Test patch,4000,4000,4000,4000,4000
DRM211,Vitiligo surgery (MCS) Very Small,4800,4800,4800,4800,4800
DRM212,xanthelasma Removal- RFA (Per Site)Small,1890,1890,1890,1890,1890
DRM213,Curettage - 5-10 lesions,1800,1800,1800,1800,1800
DRM214,xanthelasma Removal- RFA (Per Site)Small2,2700,2700,2700,2700,2700
DRM215,Wound Re-Suturing Small,3000,3000,3000,3000,3000
DRM216,xanthelasma Removal- RFA (Per Site)Small3,3100,3100,3100,3100,3100
DRM217,xanthelasma Removal- RFA (Per Site)Small4,4100,4100,4100,4100,4100
DRM218,Wound Re-Suturing Medium,4500,4500,4500,4500,4500
DRM219,incision and drainage Large,5000,5000,5000,5000,5000
DRM220,Wound Re-Suturing Large,5800,5800,5800,5800,5800
DRM221,Hair Transplant Test Side(100 Follicle) ,9500,9500,9500,9500,9500
DRM222,Black Papules Excision,3500,3500,3500,3500,3500
DRM223,Black Peel - Per Sessions,1500,1500,1500,1500,1500
DRM224,Lactic Peel - Per Session,1500,1500,1500,1500,1500
DRM225,Podowart Application - 4 to 6 Sessions,2800,2800,2800,2800,2800
DRM226,RF Ablation Single Lesion,1400,1400,1400,1400,1400
DRM227,TCA Application,700,700,700,700,700
DRM228,TCA Application - 4 to 6 Sessions,2800,2800,2800,2800,2800
DRM229,TCA -Cautery ( Large),700,700,700,700,700
DRM230,TCA -Cautery ( Medium),500,500,500,500,500
DRM231,TCA -Cautery ( Small ),300,300,300,300,300
DRM232,Yellow Peel - Per Session,1200,1200,1200,1200,1200
DRM233,CRYOTHERAPY(OPD PACKAGES PKG),2000,2000,2000,2000,2000
DRM234,Cyst Excision ( Small )(OPD PACKAGES PKG),2000,2000,2000,2000,2000
DRM235,Cyst Excision Biopsy (PKG)(OPD PACKAGES PKG),1500,1500,1500,1500,1500
DRM236,Microdermabrasion - basic,2200,2200,2200,2200,2200
DRM237,Microdermabrasion - intermediate,2600,2600,2600,2600,2600
DRM238,Microdermabrasion -  advanced,3000,3000,3000,3000,3000
,Dialysis,Economy,Double,"Single/
ICU","Classic 
Deluxe",Suite
DIA001,CRRT (24 Hrs),24200,24200,24200,24200,24200
DIA002,Haemo Dialysis Routine - Re Use,3000,3000,3000,3000,3000
DIA003,Haemo Dialysis Routine - Single Use,3000,3000,3000,3000,3000
DIA004,Haemo Femoral Catherization,2000,2000,2000,2000,2000
DIA006,"Insertion of Acute PD catheter, emergency",2000,2000,2000,2000,2000
DIA007,"Insertion of Acute PD catheter, routine",1600,1600,1600,1600,1600
DIA008,"Insertion of Femoral Dialysis catheter, emergency",1600,1600,1600,1600,1600
DIA009,"Insertion of internal Jugular Dialysis catheter, emergency",1600,1600,1600,1600,1600
DIA010,"Insertion of internal Jugular Dialysis catheter, routine",1600,1600,1600,1600,1600
DIA011,"Insertion of Subclavian Dialysis catheter, routine",1750,1750,1750,1750,1750
DIA012,Plasamapharesis Procedure,11000,11000,11000,11000,11000
DIA013,SLED F-6 Single Use,5000,5000,5000,5000,5000
DIA014,Small Dressing (Neph),180,180,180,180,180
DIA015,Image Guide Central-Venous Catheterization,4500,4500,4500,4500,4500
DIA016,Hemodialysis/Hemodiafiltration(for Sero Negative),4200,4200,4200,4200,4200
,Emergency Medicine,Economy,Double,"Single/
ICU","Classic 
Deluxe",Suite
EMR001,Patient Diet & Dietician Charge,500,600,600,600,600
EMR002,Burn dressing (large),1950,1950,1950,1950,1950
EMR003,Dressing - Large (DMO),860,860,860,860,860
EMR004,Dressing - Medium (DMO),520,520,520,520,520
EMR005,Dressing - Small (DMO),180,180,180,180,180
EMR006,Ingrowing Toe Nail Removal (DMO),2000,2400,2900,3500,4200
EMR007,IV Infusion Charges,260,260,260,260,260
EMR008,PEG tube insertion,6650,6650,6650,6650,6650
EMR009,Ryles Tube Insertion (DMO),500,500,500,500,500
EMR010,Stomach Wash-Adult (DMO),1350,1350,1350,1350,1350
EMR011,Ryles Tube Removal,300,300,300,300,300
,Endoscopy,Economy,Double,"Single/
ICU","Classic 
Deluxe",Suite
END001, Endoscopy APC(Argon Plasma Coagulation),5500,5500,5500,5500,5500
END002, Endoscopy Foreign Body removal,5000,5000,5000,5000,5000
END003, Endoscopy Glue Injection of varices,4500,4500,4500,4500,4500
END004, Endoscopy Nasojejunal tube placement,3000,3000,3000,3000,3000
END005, Endoscopy Polypectomy,5500,5500,5500,5500,5500
END006,COLONIC DECOMPRESSION,5000,5000,5000,5000,5000
END007,COLONIC STENTING,10000,10000,10000,10000,10000
END008,COLONOSCOPY,3500,3500,3500,3500,3500
END009,COLONOSCOPY SHORT,3000,3000,3000,3000,3000
END010,Endoscopic Balloon dilation,5000,5000,5000,5000,5000
END011,ENDOSCOPIC NJ WITH IITV,3500,3500,3500,3500,3500
END012,ENDOSCOPIC PEG TUBE PLACEMENT,5000,5000,5000,5000,5000
END013,ENDOSCOPIC PEG TUBE REPLACENT,3850,3850,3850,3850,3850
END014,ENDOSCOPIC PYLORIC STENT PLACEMENT,10000,10000,10000,10000,10000
END015,ENDOSCOPIC RYLES TUBE PLACEMENT,2500,2500,2500,2500,2500
END016,PILES BANDING,3500,3500,3500,3500,3500
END017,Sigmoidoscopy Diagnostic,2500,2500,2500,2500,2500
END018,UPPER GI ENDOSCOPY WITH SEDATION,3000,3000,3000,3000,3000
END019,UPPER GI ENDOSCOPY WITHOUT SEDATION,2500,2500,2500,2500,2500
END020, Endoscopy  Sclerotherapy,4500,4500,4500,4500,4500
END021,Review/Repeat Endoscopy,1500,1500,1500,1500,1500
END022,Ascitic Tap(Diagnostic),1500,1500,1500,1500,1500
END023, Endoscopic stone removal,3750,3750,3750,3750,3750
END024, Endoscopy H Pylori test,2800,2800,2800,2800,2800
END025,ACHALASIA CARDIA BALLOON DILATION,5750,5750,5750,5750,5750
END026,Biliary Stent Removal,3650,3650,3650,3650,3650
END027,CHECK CHOLANGIOGRAM,5000,5000,5000,5000,5000
END028,Colonoscopy Argon Plasma coagulation,4950,4950,4950,4950,4950
END029,Colonoscopy Dilatation,5850,5850,5850,5850,5850
END030,Colonoscopy Endo therapy for Bleeding,9700,9700,9700,9700,9700
END031,Colonoscopy Long with Biopsy,6300,6300,6300,6300,6300
END032,Colonoscopy Metal Stent Placement,10950,10950,10950,10950,10950
END033,Colonoscopy Polypectomy,10500,10500,10500,10500,10500
END034,Colonoscopy Sclerotherapy,7400,7400,7400,7400,7400
END035,DIAGNOSTIC ERCP,5000,5000,5000,5000,5000
END036,DIAGNOSTIC EUS (2849) (),5000,5000,5000,5000,5000
END037,Endoscopic  Sphincterotomy,4350,4350,4350,4350,4350
END038,ENDOSCOPIC BILIARY STENT PLACEMENT,10000,10000,10000,10000,10000
END039,Endoscopic Cystogastrostomy - Anesthesia Charges,2280,2280,2280,2280,2280
END040,Endoscopic Cystogastrostomy - OT Charges,8360,8360,8360,8360,8360
END041,ENDOSCOPIC ESOPHAGEAL STENT PLACEMENT,10000,10000,10000,10000,10000
END042,ENDOSCOPIC GOLD PROBE COAGULATION,3450,3450,3450,3450,3450
END043,ENDOSCOPIC HEMOCLIPPING,3850,3850,3850,3850,3850
END044,ENDOSCOPIC MECHANICAL LITHOTRIPSY,3000,3000,3000,3000,3000
END045,ENDOSCOPIC PRECUT,4350,4350,4350,4350,4350
END046,ENDOSCOPIC SPHINCTEROPLASTY,4350,4350,4350,4350,4350
END047,ENDOSCOPIC VARICEAL LIGATION,4500,4500,4500,4500,4500
END048,Endoscopy Banding of varices,5800,5800,5800,5800,5800
END049,Endoscopy Capsule,9000,9000,9000,9000,9000
END050,"Endoscopy Endo therapy for bleed (Injection, C",6100,6100,6100,6100,6100
END051,Endoscopy Intra-Operative,12700,12700,12700,12700,12700
END052,Endoscopy Metal Stent Placement,10950,10950,10950,10950,10950
END053,Endoscopy Side viewing scope+/-Stent removal,4550,4550,4550,4550,4550
END054,Endoscopy with Biopsy,3900,3900,3900,3900,3900
END055,ERCP GRADE 1,15000,15000,15000,15000,15000
END056,ERCP GRADE 2,18000,18000,18000,18000,18000
END057,Esophagoscopy with Biopsy,2750,2750,2750,2750,2750
END058,EUS GUIDED CELIAC PLEXUS BLOCK (2878) (),10000,10000,10000,10000,10000
END059,EUS GUIDED CYSTOGASTROSTOMY (2879) (),15000,15000,15000,15000,15000
END060,EUS GUIDED FNAC,10000,10000,10000,10000,10000
END061,EUS GUIDED GLUE COIL EMBOLISATION (2881) (),10000,10000,10000,10000,10000
END062,Long Colonoscopy,3500,3500,3500,3500,3500
END063,Oesophageal Dilatation,6300,6300,6300,6300,6300
END064,Panendoscopy Diagnostic,7000,7000,7000,7000,7000
END065,Paracentesis Diagnostic Abdominal,2100,2100,2100,2100,2100
END066,Paracentesis Therapeutic,3500,3500,3500,3500,3500
END067,PEG Replacement (without endoscopy),1350,1350,1350,1350,1350
END068,Rapid Urease Test (RUT),300,300,300,300,300
END069,Sengstaken Tube Placement,2550,2550,2550,2550,2550
END070,Side Viewing Endoscopy,5350,5350,5350,5350,5350
END071,Sigmoidoscopy + APC,7500,7500,7500,7500,7500
END072,Sigmoidoscopy +Polypectomy,9200,9200,9200,9200,9200
END073,Sigmoidoscopy Banding of Hemarrhoids,4650,4650,4650,4650,4650
END074,Sigmoidoscopy with Biopsy,3400,3400,3400,3400,3400
END075,Small Bowel Enteroscopy Diagnostic,6650,6650,6650,6650,6650
END076,UGI Endoscopy Achalasia Dilatation,9700,9700,9700,9700,9700
END077,Fibroscan,3500,3500,3500,3500,3500
END078,Liver Biopsy (Procedure Charges),5500,5500,5500,5500,5500
END079,Endoscopic submucosal dissection (ESD),15000,15000,15000,15000,15000
END080,percutaneous catheter drainage/tube placement,3500,3500,3500,3500,3500
END081,Hepatic Venous Pressure Gradient ( HVPG ),15000,15000,15000,15000,15000
END082,Rectal Manometry,5000,5000,5000,5000,5000
END083,Transjuglar Liver Biopsy,18000,22000,25000,28000,35000
END084,"Endoscopic full thickness resection, (EFTR)",25000,25000,25000,25000,25000
END085,Capsule Endoscopy Equipment Charges ,10000,10000,10000,10000,10000
END086,PAIR(Puncture-Aspiration-Injection-Reaspiration) Procedure,15000,15000,15000,15000,15000
END087,BCA-Hepat (Biliary Cystadenoma (BCA) of the Liver),500,500,500,500,500
END088,COLONOSCOPY With Sedation,3300,3300,3300,3300,3300
END089,ENDOSCOPIC VARICEAL LIGATION,4500,4500,4500,4500,4500
END090,Esophageal Manometry,5000,5000,5000,5000,5000
END091,ENDOSCOPIC APC,5500,5500,5500,5500,5500
END092,ENDOSCOPIC DILATION,4500,4500,4500,4500,4500
END093,Peroral Endoscopic Myotomy ( POEM - Procedure ),30000,36000,43200,51800,51800
END094,Stone Removal,12000,12000,12000,12000,12000
END095,EUS Guided Metal Stent Placement,13800,16560,20700,22080,22080
END096,Nasojejunal Tube Placement (NJ),1500,1500,1500,1500,1500
END097,Cholangiography + Biopsy,20000,20000,20000,20000,20000
END098,Laser Lithotripsy,35000,35000,35000,35000,35000
END099,Spy Scope DS -II Delivery  Catheter,34125,34215,34125,34125,34125
END100, Endoscopic gastrojejunostomy ,25000,30000,35000,40800,45600
,ENT,Economy,Double,"Single/
ICU","Classic 
Deluxe",Suite
ENT001,A.S.S.R,2000,2000,2000,2000,2000
ENT002,"Audiometry Special Test (S.I.S.I , TDT, ABLB)",1000,1000,1000,1000,1000
ENT003,B.E.R.A,2500,2500,2500,2500,2500
ENT004,ECocG,5550,5550,5550,5550,5550
ENT005,Epleys Maneuver - -BPPV,1250,1250,1250,1250,1250
ENT006,Eustachian Tube Function,710,710,710,710,710
ENT007,FOL (ENT),2450,2450,2450,2450,2450
ENT008,Glycerol Test,5000,5000,5000,5000,5000
ENT009,Hearing Aid Adjustment (External Clients,490,490,490,490,490
ENT010,Hearing Aid Counselling,440,440,440,440,440
ENT011,Impedance Audiometry,500,500,500,500,500
ENT012,Language Evaluation With Report,910,910,910,910,910
ENT013,Nasal Endoscopy (ENT),800,800,800,800,800
ENT014,OAE Screening,1500,1500,1500,1500,1500
ENT015,Pure Tone Audiogram,500,500,500,500,500
ENT016,Pure Tone Audiogram (PTA)+Speech Audiometry,820,820,820,820,820
ENT017,Pure tone Audiometry (PTA),500,500,500,500,500
ENT018,Short Increment Sensitivity Index (SISI),360,360,360,360,360
ENT019,Speech and Language Assessment,1000,1000,1000,1000,1000
ENT020,Speech and Language Therapy - Per Session,700,700,700,700,700
ENT021,"Speech Audiometry ( SRT, SDS,SDT)",700,700,700,700,700
ENT022,Tinnitus Retraining Therapy (TRT)- Per Session,1500,1500,1500,1500,1500
ENT023,Tone Decay Test (TDT),360,360,360,360,360
ENT024,Tympanometry,500,500,500,500,500
ENT025,Tympanometry + Reflexomentry,820,820,820,820,820
ENT026,VNG (Video Nystagmography),4300,4300,4300,4300,4300
ENT027,WAX Removal per ear,500,500,500,500,500
ENT028,Diagnostic Laryngoscopy,800,800,800,800,800
ENT029,Foreign Body removal(EAR)OPD,750,750,750,750,750
ENT030,Dressing (minor),500,500,500,500,500
ENT031,Minor  Surgical Procedure,2000,2000,2000,2000,2000
ENT032,ENDOTRACHEAL INTUBATION ,1500,1500,1500,1500,1500
ENT033,Oral Biopsy(LA),2200,3200,4200,5200,6200
ENT034,Wedge Biopsy LA(ENT),5600,6700,8100,9700,10700
ENT035,Biopsy. L.A,2500,2500,2500,2500,2500
ENT036,Ear Labioplasty ( U/L ),5000,5000,5000,5000,5000
ENT037,Ear Lobe Repair - Per Ear,3000,3000,3000,3000,3000
ENT038,Ear Lobuloplasty ( B/L ),8200,8200,8200,8200,8200
ENT039,Ear Wax Removal with Suction Removal - Per Ear,350,350,350,350,350
ENT040,Excision Biopsy Minor Procedure,2500,2500,2500,2500,2500
ENT041,Excision of Cyst / Mucocele,2500,2500,2500,2500,2500
ENT042,Fiber Optic Laryngoscopy,700,700,700,700,700
ENT043,Foreign Boby Removal ( Ear) -OPD,1000,1000,1000,1000,1000
ENT044,Foreign Boby Removal (Ear)- IPD -OT,5000,5000,5000,5000,5000
ENT045,Foreign Boby Removal- (Nose) IPD- OT,5500,5500,5500,5500,5500
ENT046,Foreign Boby Removal- (Nose) OPD,2000,2000,2000,2000,2000
ENT047,Intra Tympanic Injection,3000,3000,3000,3000,3000
ENT048,Lacrimal Syringing,500,500,500,500,500
